/awesomelayoutmanager/src/main/java/com/forcelain/awesomelayoutmanager/AwesomeLayoutManager.java,5,15:,0:,79,77:,114,44,0:,0:,661,56:,1,10,431:,3:,0:
/app/src/main/java/com/forcelain/awesomelayoutmanager/sample/MainActivity.java,1,4:,0:,10,7:,3,0,0:,0:,76,6:,1,2,52:,0:,0:
/app/src/main/java/com/forcelain/awesomelayoutmanager/sample/FakeDataProvider.java,2,1:,0:,7,3:,2,0,1:,1:,23,1:,2,2,10:,0:,0:
/app/src/main/java/com/forcelain/awesomelayoutmanager/sample/ArticleAdapter.java,3,8:,0:,18,7:,9,1,1:,0:,120,13:,1,5,65:,2:,0:
/app/src/main/java/com/forcelain/awesomelayoutmanager/sample/Article.java,0,3:,0:,1,1:,0,0,0:,0:,6,0:,0,0,4:,0:,0:
